[text];[hashtagsearch];[createdata];[languagetweet];[idtweet];[idstrtweet];[source];[urlscount];[urls];[counthashtags];[dateget];[hashtags];[inreplytostatusid];[inreplytouserid];[searchresulttype];;;;;;
"	Animação #cavalofesteiro #ironia #sacarsm #tavafrio #bondedaadidas #nenemderamos #bdaymariaclara… {https}://t.co/8lGRte50nb	";#Raiva;01/09/2017 16:29;pt;9,03656E+17;9,03656E+17;"<a href=http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>""";0;"https://t.co/WgBcqsrZry;";3;02/09/2017 23:27;"#raiva;";8,96484E+17;53202515;Recent;;;;;;
"	@hatefucx não sou bolsominion blz, #ironia	";",#Raiva""";01/09/2017 05:00;pt;9,03483E+17;9,03483E+17;"<a href=http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>""";0;"https://t.co/LH2DC6KvQv;";1;02/09/2017 23:27;"#raiva;#coração;";8,96765E+17;1444661448;Recent;;;;;;
"	@PaolaCarosella Realmente estamos cometendo uma ofensa ao juiz porque se fosse com algum familiar dele também não s… {https}://t.co/9TJGYGpF3h	";#Raiva;01/09/2017 01:39;pt;9,03432E+17;9,03432E+17;"<a href=http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>""";0;"https://t.co/mvhGFIuP9u;";1;02/09/2017 23:27;"#Raiva;";8,96547E+17;401473375;Recent;;;;;;
"	É por isso que precisamos do Escola sem Partido! #ironia {https}://t.co/oh9WdHnT7Y	";#Raiva;01/09/2017 00:39;pt;9,03417E+17;9,03417E+17;"<a href=http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>""";0;"https://t.co/UdIhGpnWN2;";2;02/09/2017 23:27;"#Donald;#Trump;#Toda;#Raiva;#Japão;#Como;#Protagonista;#Vídeomangá;";8,96522E+17;62381861;Recent;;;;;;
"	Que declaração até eu chorei! ESorridente EPalmas EChorando ";#Raiva;31/08/2017 20:28;pt;9,03354E+17;9,03354E+17;"<a href=http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>""";0;"https://t.co/Mq6idBkyik;";5;02/09/2017 23:27;"#raiva;";8,96439E+17;7,15148E+17;Recent;;;;;;
#Ironia  {https}://t.co/xzntAaGwrV;#Raiva;31/08/2017 17:45;pt;9,03313E+17;9,03313E+17;"<a href=https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>""";1;"https://t.co/bh1LtJ7sQU;";3;02/09/2017 23:27;1;8,95996E+17;2863982195;Recent;;;;;;
"	@cvictor_o O nosso também foi lindo #ironia. Vamos cair cedo na Europa League {https}://t.co/fnBOsjI99L	";#Raiva;31/08/2017 12:33;pt;9,03234E+17;9,03234E+17;"<a href=https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>""";0;"https://t.co/1v59YLcK4P;";6;02/09/2017 23:27;"#TULLALUANER;#RAIVA;#SURTO;";15/08/2017 21:10;1405838497;Recent;;;;;;
"	RT @sidaom1lgr4u: ACREDITO QUE O SÃO PAULO ESTARIA PERDENDO PRO EQUADOR";",#Raiva""";31/08/2017 11:22;pt;9,03216E+17;9,03216E+17;"<a href=http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>""";0;"https://t.co/KNIgCmqtj3;";3;02/09/2017 23:27;"#raiva;";8,96193E+17;206222507;Recent;;;;;;
#IRONIA;#Raiva;31/08/2017 02:31;pt;9,03083E+17;9,03083E+17;"<a href=http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>""";0;"https://t.co/YZvbg7Mtim;";4;02/09/2017 23:27;"#raiva;";8,9606E+17;179685752;Recent;;;;;;
"	ACREDITO QUE O SÃO PAULO ESTARIA PERDENDO PRO EQUADOR";#Raiva;31/08/2017 01:52;pt;9,03073E+17;9,03073E+17;"<a href=http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>""";0;"https://t.co/vzk9FBM4jA;";1;02/09/2017 23:27;"#raiva;#sono;";8,96035E+17;7,42517E+17;Recent;;;;;;
#IRONIA;#Raiva;31/08/2017 00:21;pt;9,0305E+17;9,0305E+17;"<a href=http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>""";0;"https://t.co/Onrk4gmhdZ;";2;02/09/2017 23:27;"#tercadetremurasdv;";8,95936E+17;2574198526;Recent;;;;;;
"	Amo esse povo que diz servir a Deus, mas ama julgar o próximo ";#Raiva;30/08/2017 23:48;pt;9,03042E+17;9,03042E+17;"<a href=http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>""";0;"https://t.co/gAQmHOSnG1;";1;02/09/2017 23:27;"#Q;#raiva;";8,95858E+17;1067240780;Recent;;;;;;
#Ironia;#Raiva;30/08/2017 19:42;pt;9,0298E+17;9,0298E+17;"<a href=http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>""";0;"https://t.co/XNghfoJrxU;";8;02/09/2017 23:27;"#LulaPeloBrasil;#Raiva;";8,95431E+17;8,48607E+17;Recent;;;;;;
"	Fui ver as mention os cara tudo dando em cima da menina. Pork se ta no futebol é propriedade deles ne non? #ironia {https}://t.co/EpLKBlNlcj	";#Raiva;30/08/2017 19:21;pt;9,02974E+17;9,02974E+17;"<a href=http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>""";0;"https://t.co/niNTFvniJN;";1;02/09/2017 23:27;"#RAIVA;";8,95683E+17;14128609;Recent;;;;;;
"	Tem que privatizar a empresa de ônibus São Benedito: ônibus sujos, ar condicionados quebrados, atrasos, etc. #ironia	";#Raiva;30/08/2017 19:14;pt;9,02973E+17;9,02973E+17;"<a href=http://lopedia.net"" rel=""nofollow"">LopediaNET</a>""";1;"https://t.co/FDWBlGPAQl;";0;02/09/2017 23:27;02/09/2017 23:27;8,95341E+17;7,04793E+17;Recent;;;;;;
"	Não tem sinal da Oi no Triângulo de Chorozinho!";#Raiva;30/08/2017 18:42;pt;9,02965E+17;9,02965E+17;"<a href=http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>""";1;"https://t.co/ztIdDkBMir;";3;02/09/2017 23:27;"#Rondônia;#monitoramento;#rebanho;";8,95024E+17;43132115;Recent;;;;;;
Tem que privatizar essa Oi;#Raiva; eu viro outra pessoa! Kkkkkkk #raiva;",#Raiva""";30/08/2017 18:33;pt;9,02962E+17;9,02962E+17;"https://t.co/6wAdhsxrD6;";1;02/09/2017 23:27;"#Rondônia;#monitoramento;#rebanho;";8,94989E+17;1072376233;Recent;;;;;;
#ironia;",#Raiva""";30/08/2017 14:37;pt;9,02903E+17;9,02903E+17;"<a href=http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>""";0;"https://t.co/laEXvICxyO;";1;02/09/2017 23:27;"#sem;#paciencia;#surto;#webdiva;#raiva;";8,96833E+17;2456958264;Recent;;;;;;
"	@giulianovieceli @francinegrinii Inadmissível um jogador sair com valor maior que a multa, nunca existiu isso no fu… {https}://t.co/KWfONEFZOP	";#Raiva;30/08/2017 13:37;pt;9,02888E+17;9,02888E+17;"<a href=http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>""";0;"https://t.co/C3KMJNewJe;";2;02/09/2017 23:27;"#CRISE;#RAIVA;";"#raiva;";8,69618E+17;Recent;;;;;;
"	Tô oficialmente de férias!";#Raiva;30/08/2017 13:03;pt;9,0288E+17;9,0288E+17;"<a href=http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>""";0;"https://t.co/SzceQvHWM5;";1;02/09/2017 23:27;"#raiva;";8,96529E+17;1146369018;Recent;;;;;;
Agora posso marcar minhas consultas médicas! Ahhaha;",#Raiva""";30/08/2017 09:55;pt;9,02832E+17;9,02832E+17;"<a href=http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>""";0;"https://t.co/Nma2eLxAtU;";2;02/09/2017 23:27;"#raiva;";8,95797E+17;155419031;Recent;;;;;;
#ironia #queroestágio;#Raiva;30/08/2017 00:40;pt;9,02692E+17;9,02692E+17;"<a href=http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>""";1;1;2;02/09/2017 23:27;"#GoTS7;#raiva;";8,95398E+17;8,92447E+17;Recent;9,02706E+17;9,02283E+17;Recent;;;
"	Que triste não deixar um trabalhador exercer sua função.   ;.-/";#Raiva;29/08/2017 20:56;pt;9,02636E+17;9,02636E+17;"<a href=https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>""";0;"https://t.co/j0Gq1S3l0L;";1;02/09/2017 23:27;"#raiva;";8,95377E+17;385216060;Recent;;;;;;
#ironia {https}://t.co/DnoOUCptEu; mais vir com piadinha sobre a minha irmã;29/08/2017 19:56;pt;9,02621E+17;9,02621E+17;"<a href=http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>""";0;"https://t.co/7jVz1F7xwh;";3;02/09/2017 23:27;"#raiva;";8,94751E+17;394769310;Recent;;;;;;
"	@ostruques Pf foquem-se. O Pasquim da Manha não é imprensa. Daqui a nada estão identificar os truques da revista Maria TSorridente  #ironia #mauDeMais	";#Raiva;29/08/2017 16:11;pt;9,02564E+17;9,02564E+17;"<a href=http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>""";0;"https://t.co/JfX3E54rJ7;";3;1;"#raiva;";8,94745E+17;1358123402;Recent;;;;;;
"	eu sou fodona porque superei meus caprichos de ego #ironia ego delirante	";#Raiva;",#Raiva""";29/08/2017 15:26;pt;9,02553E+17;9,02553E+17;"<a href=http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>""";0;5;02/09/2017 23:27;"#raiva;#Unesp;";8,9472E+17;63537926;Recent;;;;;;
"	@Fpuhlmann Beto da Silva nao vai vingar, afinal, somos homofobicos EOlhosArrendodados EOlhosArrendodados EOlhosArrendodados EOlhosArrendodados EOlhosArrendodados EOlhosArrendodados EOlhosArrendodados EOlhosArrendodados EOlhosArrendodados EOlhosArrendodados EOlhosArrendodados  #ironia	";#Raiva;29/08/2017 11:39;pt;9,02496E+17;9,02496E+17;"<a href=http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>""";2;"https://t.co/jjizzeBTS5;";2;02/09/2017 23:27;"#raiva;";8,97605E+17;237445277;Recent;;;;;;
"	@MoceDumCabreste Ponta de lança?";#Raiva;29/08/2017 11:39;pt;9,02496E+17;9,02496E+17;"<a href=http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>""";2;"https://t.co/c7Mf4b3yeT;";1;02/09/2017 23:27;"#jamoj;#raiva;#amor;";8,97604E+17;1723004054;Recent;;;;;;
Para quê?;#Raiva;29/08/2017 01:15;pt;9,02339E+17;9,02339E+17;"<a href=http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>""";0;"https://t.co/c7Mf4aLWQj;";1;02/09/2017 23:27;"#Raiva;";8,9755E+17;7,28004E+17;Recent;;;;;;
Temos lá o Fabrício!;",#Raiva""";28/08/2017 22:33;pt;9,02298E+17;9,02298E+17;"<a href=http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>""";0;"https://t.co/mMGhuejPWj;";2;02/09/2017 23:27;"#Raiva;";8,97598E+17;292608539;Recent;;;;;;
#Ironia;#Raiva;28/08/2017 20:09;pt;9,02262E+17;9,02262E+17;"<a href=http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>""";0;"https://t.co/mMGhuejPWj;https://t.co/IcesNnzknt;";1;02/09/2017 23:27;"#raiva;";8,97534E+17;4093778794;Recent;;;;;;
"	@Fabi_Aguiar_ Ela era dona de 40 mil lojas? Que isso hein? #ironia	";#Raiva;28/08/2017 10:57;pt;9,02123E+17;9,02123E+17;"<a href=http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>""";0;"https://t.co/SzNQKtniGR;";1;02/09/2017 23:27;"#indignado;#raiva;";8,97597E+17;2745376349;Recent;;;;;;
"	Agora o jornalista quer CRIME para justificar impeachment."; era falso;28/08/2017 02:16;pt;9,01992E+17;9,01992E+17;"<a href=http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>""";0;1;1;02/09/2017 23:27;"#raiva;";8,97592E+17;7,57561E+17;Recent;;;;;;
Olha;",#Raiva""";27/08/2017 23:48;pt;9,01955E+17;9,01955E+17;"<a href=http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>""";0;"https://t.co/uj07kYvukC;";2;02/09/2017 23:27;"#raiva;";8,96057E+17;222940645;Recent;;;;;;
A 1° frase é… {https}://t.co/4ZyOjlvEqv;",#Raiva""";27/08/2017 22:38;pt;9,01937E+17;9,01937E+17;"<a href=https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>""";0;"https://t.co/oXVgLFJdFv;";1;02/09/2017 23:27;"#raiva;";"#Triste;";989319948;Recent;;;;;;
"	Brasil está muito bem representado, com um Presidente chamado de Fufuca. #ironia	";#Raiva;27/08/2017 22:04;pt;9,01928E+17;9,01928E+17;"<a href=http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>""";0;"https://t.co/cYm14hzbK3;";3;02/09/2017 23:27;"#Raiva;";8,97573E+17;2829556641;Recent;;;;;;
"	Sílvio Santos foi candidato à Presidência. ";#Raiva;27/08/2017 21:21;pt;9,01918E+17;9,01918E+17;"<a href=http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>""";1;"https://t.co/YK7452fPJ6;";1;02/09/2017 23:27;"#Batman;#Lhasa;#LhasaApso;#Instadog;#Irritado;#Sono;#Soninho;#Raiva;";8,97554E+17;325211078;Recent;;;;;;
Ainda bem que temos @andrelmachado e @ozirismg para contar isto à nós;#Raiva;27/08/2017 20:19;pt;9,01902E+17;9,01902E+17;"<a href=http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>""";0;"https://t.co/zF0NbowU2V;";1;02/09/2017 23:27;"#Raiva;";8,97566E+17;87574898;Recent;;;;;;
#Ironia;#Raiva;27/08/2017 05:12;pt;9,01674E+17;9,01674E+17;"<a href=http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>""";0;"https://t.co/PRSK9gr3EM;";1;02/09/2017 23:27;"#raiva;";8,97562E+17;558674762;Recent;;;;;;
#Band;#Raiva;27/08/2017 04:24;pt;9,01662E+17;9,01662E+17;"<a href=http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>""";0;"https://t.co/B1VIEmBw8O;";2;02/09/2017 23:27;"#raiva;";8,97558E+17;8,86001E+17;Recent;;;;;;
"	RT @renatinhainter: @Cahlsferreira15 Pensei que ias me xingar por causa da famosa #ironia HSUSHSUS	";#Raiva;26/08/2017 21:18;pt;9,01554E+17;9,01554E+17;"<a href=http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>""";0;"https://t.co/pVnJFJtfnu;";1;02/09/2017 23:27;"#raiva;";8,97514E+17;3122361159;Recent;;;;;;
"	@Cahlsferreira15 Pensei que ias me xingar por causa da famosa #ironia HSUSHSUS	";#Raiva;26/08/2017 20:07;pt;9,01537E+17;9,01537E+17;"<a href=http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>""";0;"https://t.co/seRnxFdkG5;";1;02/09/2017 23:27;"#raiva;#relacionamentoCompl;";8,97551E+17;311483846;Recent;;;;;;
"	@MatheusM633 Bom dia , não precisa temos o Zagueiro medalha olímpica e selecionável como XERIFE"" do time ";#Raiva;26/08/2017 15:23;pt;9,01465E+17;9,01465E+17;"<a href=http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>""";1;"https://t.co/ypnUvoEXzl;https://t.co/FpT1cVKepr;https://t.co/kybAhSlmdO;";1;02/09/2017 23:27;"#raiva;#rabies;";8,97519E+17;7,92056E+17;Recent;;;;;;
"	Podiam tirar o prémio ILGA ao RAP, esse homem branco, machista e patriarcado. #ironia	";#Raiva;26/08/2017 14:51;pt;9,01457E+17;9,01457E+17;"<a href=http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>""";0;"https://t.co/ypnUvoEXzl;https://t.co/FpT1cVKepr;https://t.co/D5DYtwpTko;";1;02/09/2017 23:27;"#vivo;#raiva;";8,97516E+17;8,25761E+17;Recent;;;;;;
"	@UOLNoticias Só assim mesmo pra acabar com a doutrinação nas escolas! (#ironia )	";#Raiva;26/08/2017 14:44;pt;9,01455E+17;9,01455E+17;"<a href=http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>""";0;"https://t.co/35l0IQBsfX;";8;02/09/2017 23:27;"#Raiva;";8,9746E+17;8,20867E+17;Recent;;;;;;
"	Denuncia de abuso em ônibus e trens Vs. Banheiros unissex. #TercaDetremuraSDV #ironia #quepaiséesse #crazypeoples	";#Raiva;26/08/2017 09:56;pt;9,01383E+17;9,01383E+17;"<a href=http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>""";0;"https://t.co/onGthCIn5H;";1;02/09/2017 23:27;"#CRISE;#RAIVA;";8,97132E+17;778983576;Recent;;;;;;
"	Eu boto no Música boa ao vivo"" da Multishow e ta tocando Anita. Não conhecia esse lado irônico desta emissora hehehe #multishow #ironia";",#Raiva""";26/08/2017 01:31;pt;9,01256E+17;9,01256E+17;"<a href=http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>""";0;"https://t.co/ufVyoYBjkI;";1;02/09/2017 23:27;"#raiva;#vaiTomarNoCu;#AvidaQueSegui;";8,97277E+17;19609162;Recent;;;;;;
"	Que legal! Estágios da frustração. ";#Raiva;26/08/2017 00:51;pt;9,01246E+17;9,01246E+17;"<a href=http://instagram.com"" rel=""nofollow"">Instagram</a>""";1;"https://t.co/dpSD9AaEuh;";1;02/09/2017 23:27;"#raiva;#fofoqueiro;";8,97173E+17;2664377341;Recent;;;;;;
Raiva 1. Fase.;#Raiva;25/08/2017 23:42;pt;9,01228E+17;9,01228E+17;"<a href=http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>""";0;"https://t.co/FK1TTHIic3;";1;02/09/2017 23:27;"#triste;";8,97488E+17;3228296609;Recent;;;;;;
Choro 2. Fase.; não saia na rua);25/08/2017 21:54;pt;9,01201E+17;9,01201E+17;"<a href=http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>""";0;"https://t.co/Kb4CeBtdev;";2;02/09/2017 23:27;"#bem;#triste;";"#iraigreja;#familia;#bencao;#filhas;#amor;";4850511094;Recent;;;;;;
Qual será a próxima?! #ironia EBravo EChorando ;",#Raiva""";25/08/2017 21:25;pt;9,01194E+17;9,01194E+17;"<a href=http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>""";0;"https://t.co/sclQ6n8GLW;";2;02/09/2017 23:27;"#Triste;";9,19718E+17;2264993108;Recent;;;;;;
"	A Vida e muito curta para ficar se procupando com series que so vao terminar daqui a 2 anos #ironia	";",#Raiva""";25/08/2017 16:49;pt;9,01124E+17;9,01124E+17;"<a href=http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>""";0;"https://t.co/txAVvysdo2;";2;02/09/2017 23:27;"#triste;";"#livreRS;#aventura;#amor;";8,21882E+17;Recent;;;;;;
"	@j_castelobranco  @CorrespoPremier  sacanagem não escolher o André Santos como melhor brasileiro da Premier!!!#ironia	";",#Raiva""";25/08/2017 16:19;pt;9,01117E+17;9,01117E+17;"<a href=http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>""";0;"https://t.co/Fdzao0X2wI;https://t.co/abyaBMBNj3;";1;02/09/2017 23:27;"#triste;";9,19682E+17;2282918583;Recent;;;;;;
"	@felipeneto Esse mau caráter do Felipe Neto se aproveitando de um meme pra tirar dinheiro de crianças... PATIFARIA #ironia	";#Raiva;25/08/2017 15:37;pt;9,01106E+17;9,01106E+17;"<a href=http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>""";1;"https://t.co/F3uVCCIhs2;";2;02/09/2017 23:27;"#triste;";"#Amor;#Lispector;#Autoaceitação;#Psicologia;";2574510022;Recent;;;;;;
"	Saudades de quando os problemas eram simples problemas. Mas minha vida é boa,  não é mexmo?! #ironia	";#Raiva;25/08/2017 14:13;pt;9,01085E+17;9,01085E+17;"<a href=http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>""";0;"https://t.co/4jXSubWTyN;";3;02/09/2017 23:27;"#triste;";9,19617E+17;1043983638;Recent;;;;;;
"	@samararodrii faço isso sempre";#Raiva;25/08/2017 01:55;pt;9,00899E+17;9,00899E+17;"<a href=http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>""";0;"https://t.co/4iYMuGwtQG;";2;02/09/2017 23:27;"#triste;";9,19722E+17;2772739455;Recent;;;;;;
#ironia #zoas #brinks;#Raiva;25/08/2017 01:46;pt;9,00897E+17;9,00897E+17;"<a href=http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>""";0;"https://t.co/zRIk1UeQVc;";1;02/09/2017 23:27;"#triste;";9,19714E+17;179585463;Recent;;;;;;
"	RT @bcsilva: É verdade que quem curte Victor e Léo, é Vitoriano""? #ironia #zoera #trocadilho";#Raiva;24/08/2017 23:11;pt;9,00858E+17;9,00858E+17;"<a href=http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>""";0;"https://t.co/vvb4MvB0uQ;";2;02/09/2017 23:27;"#triste;";9,19636E+17;7,24314E+17;Recent;;;;;;
"	Por que estupro, né, SÓ TEM A PALAVRA DA VÍTIMA....";#Raiva;24/08/2017 22:46;pt;9,00852E+17;9,00852E+17;"<a href=http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>""";0;"https://t.co/mYjtMLTJeQ;";1;02/09/2017 23:27;"#triste;";9,19688E+17;8,27306E+17;Recent;;;;;;
#IRONIA {https}://t.co/gHGVxY6tam; pego mesmo!;03/09/2017 02:24;pt;9,04168E+17;9,04168E+17;"<a href=http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>""";0;"https://t.co/kmf0Ha8lSL;";1;02/09/2017 23:27;"#triste;";9,19651E+17;3352678947;Recent;;;;;;
"	É verdade que quem curte Victor e Léo, é Vitoriano""? #ironia #zoera #trocadilho";",#Raiva""";03/09/2017 02:11;pt;9,04165E+17;9,04165E+17;"<a href=https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>""";0;"https://t.co/7iX3Opzda2;";1;02/09/2017 23:27;"#triste;";9,19644E+17;8,81287E+17;Recent;;;;;;
"	@Diogognc esqueceste a hastag #ironia ainda te levam a sérioTSorridente 	";#Raiva;03/09/2017 01:59;pt;9,04162E+17;9,04162E+17;"<a href=https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>""";0;"https://t.co/4mXvtgpVdj;";1;02/09/2017 23:27;"#triste;";9,19634E+17;2288013837;Recent;;;;;;
"	@LelioMetralha Kalil é prefeito ou presidente? Estou confuso #ironia #prefeitoDeFachada #prefeitoQueControiEstadioproCAM	";#Raiva;03/09/2017 01:46;pt;9,04159E+17;9,04159E+17;"<a href=http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>""";0;"https://t.co/T6L1KHeCbe;";1;02/09/2017 23:27;"#triste;";9,1961E+17;335048660;Recent;;;;;;
"	Vai rápida como as obras da A-55 ... #Ironía {https}://t.co/afhAW6p8pz	";#Raiva;03/09/2017 01:40;pt;9,04157E+17;9,04157E+17;"<a href=http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>""";0;"https://t.co/G0fFg7FtPq;";1;02/09/2017 23:27;"#triste;";9,19603E+17;8,1118E+17;Recent;;;;;;
"	Não torço pro Botafogo, eu sou da minha organizada!!!!!!! #Ironia	";",#Raiva""";03/09/2017 01:29;pt;9,04154E+17;9,04154E+17;"<a href=http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>""";0;1;1;02/09/2017 23:27;"#triste;";9,1949E+17;7,94241E+17;Recent;;;;;;
"	@jb_jornalista @andrelmachado @jornal_ja Ah, ele estava em estado de choque. ";#Raiva;03/09/2017 01:28;pt;9,04154E+17;9,04154E+17;"<a href=https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>""";0;"https://t.co/gaaJB4MfYY;";1;02/09/2017 23:27;"#Triste;";9,19466E+17;67207569;Recent;;;;;;
Surpreso com a reação inesperada. ;",#Raiva""";03/09/2017 01:12;pt;9,0415E+17;9,0415E+17;"<a href=http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>""";0;0;1;02/09/2017 23:27;"#SpaceTronic;#Triste;";9,19445E+17;347024620;Recent;;;;;;
#Ironia;",#Raiva""";03/09/2017 01:09;pt;9,04149E+17;9,04149E+17;"<a href=http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>""";0;"https://t.co/N2j2ZUnRq1;";1;02/09/2017 23:27;"#triste;";9,19383E+17;3343368579;Recent;;;;;;
"	caracas, como é poderoso esse Beto Richa, fiquei com medo agora #ironia {https}://t.co/pr1338wNu5	";#Triste;03/09/2017 01:07;pt;9,04149E+17;9,04149E+17;"<a href=http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>""";0;"https://t.co/BKsAkz95ui;";0;02/09/2017 23:27;"#triste;";9,19356E+17;148010056;Recent;;;;;;
"	veio uma, potencialmente, uma pedrinha de crack junto do meu livro do Hobs... só fumando pra saber #ironia {https}://t.co/vJDitUD6ev	";#Triste;03/09/2017 01:03;pt;9,04148E+17;9,04148E+17;"<a href=http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>""";0;"https://t.co/lDqYBPA88D;";1;02/09/2017 23:27;"#carente;#triste;";9,18947E+17;1639518247;Recent;;;;;;
